,id,Title,Writer,Readers,Total Comments,Genre,Grade,Days of Week,Total Episodes,Description
1461,54666807,[BL]고등학교 대리 출석하러 갑니다,피아A,14.7만명,"6,282",기다무소설로맨스,15세이용가,완결,150,"제대 후 자유를 만끽하던 은수에게 어머니의 명령이 떨어졌다.
개학날 귀국하지 못하는 고교 2학년 동생을 대신해 고등학교에 출석하라는 것.
말도 안 되는 계획인데…… 이게 통하네?

황당한 마음을 뒤로한 채 무사히 출석을 마치고 안도한 것도 잠시.

“정말 둘이 닮았다고 생각하는 거야?”

동생의 선배란 녀석에게 들키고 말았다.

은수의 정체를 알아챈 것은 3학년 강하늘.
학교에선 깡패처럼 시건방진 녀석인데…….

“야, 여기 내 집이야!”
“아, 몰라. 나, 환자니까 잠시만 쉬어야겠어.”

밖에선 들러붙는 이유가 대체 뭘까?
.
.
.
“나 너랑 팬티 공유할 정도로 친한 거 아니거든?”
“좀 친해져 봐요, 그럼. 아, 아, 하지 마!”

은수는 제 삶에 예고도 없이 굴러 들어온 강또라이, 강하늘이 자꾸 신경 쓰이기 시작했다.
 

#배틀연애 #코믹/개그물 #연하공 #능글공 #복흑/계략공 #까칠수 #허당수"
1462,47784012,불사무적,김민석,58.7만명,1.6만,기다무소설무협,전체이용가,완결,374,"한낱 도아(盜兒)로 시작하여 세상을 뒤흔든 자,
신주십이성(神州十二星) 불사존(不死尊).

가장 빛나는 순간이 지나고, 그는 자신이 누군가의 손길에 따라 움직이는
꼭두각시에 불과했다는 것을 깨달았다.
그렇게 이리저리 휘둘리다 결국 부서지고 마는데…….

그가 죽음 속에서 다시 깨어났다.
기억을 모두 지닌 채 이십 년 전 진고운의 모습으로.

“불사존은 그저 꼭두각시였지만, 진고운은 다를 것이다.”

이십여 년 전의 과거에서 다시 태어나 호운(好運)을 만난 남자.
불사존의 후신(後身) 진고운의 행로는 지금부터다!"
1463,57489975,우리 개는 주인도 물어요,윤이영,18.6만명,"4,783",기다무소설로맨스,15세이용가,완결 | 독점,84,"아시아의 별이자 자랑이라 불리는 이선그룹.
이선그룹의 별이자 자랑은 유일한 후계자인 서른네 살의 ‘김별’이다.

할아버지껜 금빛 찬란한 핏줄을,
어머니껜 명석한 두뇌를 물려받은 김별은 무서울 것이 없다.

그런 김별에게도 별은 있었다.
대한민국의 자랑스러운 K―POP 아이돌 출신이자
현재는 스크린과 브라운관을 넘나드는 배우이며
한류의 중심인 데뷔 13년 차, 스물아홉 살의 ‘서윤기’다.

“밥 먹기 싫어요?”
“밥만 먹으면 돼요?”
“밥 말고 다른 것도 돼요?”
“하……. 저 스폰 안 받습니다.”

하지만 둘의 만남은 처음부터 꼬여 버렸다.

서윤기의 경멸 어린 시선을 모자람 없이 받은 별은
한평생 후회하며 살 일을 하나 더 추가했다 생각했지만
그녀에게도 기회는 있었다.

「서윤기, 13년 의리 대신 돈 택하나」
「한류스타 서윤기, 현 소속사와 계약 파기」
「서윤기 소속사 대표, 당혹감과 배신감 느껴」

“정면 승부 합시다. 내가 당신 뒷배 할게.”
“네?”
“당신이 내 사람이란 게 알려지면…….”

재벌가의 무남독녀 외동딸이자 이선그룹의 유일한 후계자인 김별은

“누구도 건드리지 못할 거예요.”

제 삶의 빛이자 영혼이고 사랑이자 기쁨인
서윤기의 개가 될 준비가 되어 있었다."
1464,50672218,수상한 후견인,트리플베리,18.9만명,"4,212",기다무소설로판,15세이용가,완결,270,"인적이 드문 포드벤트 남작성에서 자유롭게 살아가던 알리시아.
유일한 혈육인 할아버지가 사망하자 졸지에 고아가 된다.
게다가 결혼을 하지 않으면 국법에 의해 친척들에게 유산을 빼앗길 처지다.

위기의 순간에 후견인을 자처하며 등장한 말릭 후작.
그의 임무는 알리시아를 혼인시키는 것이다.

막대한 재산과 인맥을 가진 말릭 후작 덕분에 고아 처녀 알리시아는 사교계의 총아가 된다."
1465,57923407,인성자의 회귀는 다르다,초혼,9만명,311,기다무소설판타지,전체이용가,"월, 화, 수, 목, 금 연재 | 독점",146,"「무당신룡」「현실에서도 플레이어」의 작가 초혼
그가 선보이는 통쾌한 이야기!

「인성자의 회귀는 다르다」

전쟁에선 승리했으나
인류의 멸망은 막아 내지 못한 성자(聖者), 이우신
그는 모든 것을 뒤바꾸기 위해
15년 전으로 회귀하는데……

“혹시 그 말 알아요? 인생실전 노빠꾸라고.”

쓰레기들에게 자비란 없다
인성질의 끝을 보여 주는
무자비한 인성자(人性者)가 돌아왔다!"
1466,53376130,네가 아닌 나였다,가온나라빛,34.3만명,2.1만,기다무소설로판,전체이용가,완결,171,"존경받는 테라비타 대공의
유일한 오점이라 불리는 사생아, 디아나.

“다신 이 본성에 얼씬도 하지 마. 여긴 너 같은 천것이 올 곳이 아니니까.”

친모의 학대와 대공가의 멸시를 견디며 떠날 날만을 기다리던 어느 날,
10년 만에 대공이 돌아왔다.

“제 어미를 하나도 닮지 않았군.”

대공은 어쩐지 디아나를 볼 때마다
죽은 부인을 떠올렸지만 끝내, 외면하고 만다.

**

절대 바뀌지 않을 사생아란 굴레에 모든 것을 체념하고 떠나려 마음 먹었을 때,

“네가…나의….”

숨겨졌던 진실이 밝혀지고 냉혹했던 대공의 모든 것이 무너져 내렸다.



[일러스트] AKGI
[로고 및 표지 디자인] 이백"
1467,52052128,악당들을 위한 동화,냥이와 향신료,27.6만명,1.4만,기다무소설로판,전체이용가,완결,125,"어쩌다 보니 역하렘 피폐 로맨스 속 조연으로 환생했다.
신분은 미천하나 상전 잘 만난 덕에 등 따시게 자란 유모의 딸로.
문제는 내가 바로 작중 최종 보스이자, 함께 자란 메인 악당들을 쥐락펴락하며 제국을 도탄에 빠뜨리는 독사들의 여왕이라는 것이다.

부모님들의 죽음과 더불어 제국이 혼잡해진 그해 가을,
상속 문제와 어른들의 사정으로 공작가의 어린 삼남매와 나는 저택의 한 구역에 갇혀 살게 되었다.

소설에선 우리의 700일의 감금 생활에 대해 그 어떤 묘사도 없었다.
그러니 알아서 살아남을 수밖에.
나도 이 악당 새싹들도."
1468,56292853,오늘 밤 미칠래요,온리온,20.4만명,"7,363",기다무소설로맨스,15세이용가,완결 | 선공개,65,"“오늘 밤 미칠래요.”
“나야 땡큐지.”

값비싼 외투, 시계, 로퍼 따위를 맵시 있게 소화하고.
상품의 가격보다는 가치를 매기는 일이 일상일 것 같은 남자.
첫눈에 직감했었다.
어떤 여인과 스치듯 하룻밤을 가진다 해도 의미를 두지 않고, 그 여인의 사연 따위는 안중에도 없을 남자라고.
하룻밤은 충분히 스쳐 보낼 수 있을 것이라고.
그래서 충동적으로 남자를 유혹해 그의 호텔방에 서슴없이 들어섰다.

남친과 친구가 바람난 현장을 적나라하게 목격한 해서.
그녀가 선택한 복수의 매개는 다소 위험한 남자, 설하였다.


#하룻밤 #몸정>맘정 #똥차 가고 벤츠? #상처녀 후회남 #여행지에서 로맨스

표지 일러스트 : 몬스테라"
1469,55904453,게임이 너무 쉽다,오메가쓰리,27.1만명,"6,413",기다무소설판타지,전체이용가,완결 | 독점,307,"대전 격투 게임의 절대자, 차신환
가상 현실 게임 [이그니스]에 뛰어들다!

“어때요, 참 쉽죠?”

0.7배속, 0.5배속, 0.3배속……
초집중으로 시간마저 느리게 만드는
무자비한 컨트롤 괴물의 등장!"
1470,54938889,땅땅거리는 놈,박동신,42.2만명,1.6만,기다무소설무협,전체이용가,완결 | 독점,313,"아버지의 약값이 부족해 사채를 썼던 대길.

빚을 갚지 못해 땅에 묻히고 말았다.

그런데…… 땅에 묻히니 힘이 나잖아!



""땅을 사겠습니다!""

이 땅엔 어떤 비밀이 숨어 있을까?

땅과 함께라면 두려울 게 없는 대길의 이야기가 시작된다!"
1471,52125291,대놓고 사내연애,강달콩,28.4만명,1.6만,기다무소설로맨스,15세이용가,완결,100,"(단독선공개)

“당신을 처음 본 순간부터 좋아했습니다...저와 사귀어 줄래요?”
2년간 짝사랑했던 사원에게 우여곡절 끝에 고백을 하게 된 다정.
하지만 제대로 얼굴을 마주하고 나니, 그는 짝사랑남이 아닌 냉철하기로 소문난 상사 지도훈이었다.
 엎친 데 덮친 격. 그가 한 대답은 더욱 충격적인데...
“좋습니다.”
“네?”
“사귀자고요.”
""네?!""
비밀스러운 연애는 NO! 대놓고 달달한, 통쾌하고 짜릿한 사내연애가 시작된다!
#염장주의, #두근두근 사내연애물, #심쿵주의, #왜 내 주위엔 이런 팀장님이 없을까

* * * 

“한다정 씨. 여기 회사입니다.”
순간적으로 굵어진 음성에 다정은 그가 화난 건 아닌가 싶기도 했다. 
하지만 제 허리를 강하게 끌어안는 도훈의 손길에 짧은 우려는 그대로 끝이 났다. 그의 열띤 눈빛에 다정의 심장이 곤두박질쳤다.
“이런 데서 날 유혹하면 어쩌자는 겁니까?”
다가온 그의 입술에서 탁한 음성이 흘러나왔다.
“겁도 없이.”
이윽고 다정이 피할 새도 없이 그의 입술이 덮쳐왔다. 작고 탐스러운 입술을 머금고 빨아들이다가, 벌어진 틈새로 부드럽게 혀가 밀려들어갔다. 
뜨겁고 말랑한 감촉이 그녀의 혀끝부터 입 안 깊숙한 곳까지 자극했다.
점점 더 격렬해지는 키스에 머릿속이 아득해져갔다. 몽롱해지는 정신을 겨우 붙잡은 다정이 그의 가슴을 밀어내며 말했다.
“팀장님. 누가 보면……!”
그녀의 뒷말은 끝을 맺지 못하고 입 속으로 잠겼다.

-본문 중에서-"
1472,46999726,늑대전설,K.석우,16.4만명,1.9만,기다무소설현판,전체이용가,완결,1156,"'엄마야 오빠야 강변 살자.' 어린 소녀의 노랫소리가 언덕길에 울려 퍼지고 있었다. 하지만 소녀는 곧 칭얼거리기 시작한다. ""오빠야, 내 진짜로 배고푸다."" ""호야 형이 우리 하린이 빵 사 가지고 올 끼다."" 하지만 강호는 자신을 기다리는 동생들에게 갈 수 없었다. 헤어진 동생들을 찾기 위해 사선을 넘어온 그는 야수가 되었다.

강호는 그라운드에 군림하는 최고의 선수. 그리고 거리를 지배하는 한 마리 늑대가 되어 돌아왔다. 아련한 자장가 소리가 지친 사나이의 가슴에 녹아들고, 뜨거운 심장을 가진 늑대의 전설이 시작된다."
1473,55530802,나를 줄게,트루아이,21.9만명,"5,063",기다무소설로맨스,15세이용가,완결 | 선공개,80,"지금까지의 삶보다 그저 조금 더 나았으면 하는 바람으로 취업한 그녀는,
그곳에서 빙글빙글 웃는 낯으로 어둠을 드러내는 한 남자를 만났다.
가까이하지 않으려 했으나 피할 수 없는 인연으로 엮이며
그녀는 그에게 마음을 내주었다.

이내 예고되었던 헤어짐이 찾아오고,
그녀는 하나뿐인 사랑의 흔적을 끌어안고 살아가기로 마음먹는다.
하지만 그녀를 찾아낸 그가 거부할 수 없는 손을 뻗어 오는데…….

“살면서 네가 가질 수 있는 건 딱 하나뿐이라고 했었지.”
“…….”
“나를 줄게. 날 가져.”
“…….”
“다른 건 다 포기하고 나 하나만 욕심내 보라고. 기꺼이 내줄 테니까.”"
1474,46631162,기문둔갑,조진행,19.1만명,"2,224",기다무소설무협,전체이용가,완결,250,"대공자 왕소단은 야망이 있는 큰 동생 왕소정의 계략으로 천하에 없을 타락공자로 전락하며 마침내 청선부 가주의 자리까지 내준다.
혈혈단신으로 방랑의 길에 오른 왕소단.
우연히 다가온 무림맹이라는 운명은 그에게 새로운 재능을 발휘하게 하는데….
재상가 청선부 가주에서 기문둔갑 술사로, 무림맹 군사에 이르기까지 왕소단의 특별한 무림행이 시작된다!"
1475,55212059,소녀 가주가 되었습니다,유지난,24.1만명,"8,762",기다무소설로판,전체이용가,완결,238,"백작가의 장녀로 빙의했다가 소녀가장이 되어 버린 아르셀.
가문을 노리는 늙은 승냥이들로부터 어린 동생과 자신을 지키는 유일한 방법은, 

“리아르가의 해역이 필요한 일을 하고 계시다는 걸 알아요.” 

동부 바다의 수호자라 알려졌지만, 사실은 해적가문의 수장인 ‘가엘 폰 제나트’라는 방패를 갖는 것.

“그곳의 해역을 줄게요. 그러니, 나와 결혼해 주세요.” 

로맨틱한 청혼은 아니었다. 다만 완벽한 거래였다.
당신은 우리 가문의 해역을 챙기고, 나는 나와 내 동생을 지키고. 

그렇게 생각했는데, 

“내가 졸업하면, 누님하고는 확실히 이혼해.”
“이혼할 마음이 없다는 건 이미 알려준 것 같은데.”

두 사람의 사이가 심상치 않다.

* * *

“가엘, 그만하세요.” 

그녀가 움직이려 했다. 하지만 가엘은 그녀의 위에서 미동도 하지 않았다.

“무얼 말입니까. 내가 당신을 믿는 걸, 말입니까?”
“아뇨.” 

아르셀이 잠시간의 침묵을 두고 말했다. 

“진짜로, 진짜로 그러는 것 같잖아요. 정말, 나를 사랑하는 것 같잖아요.”

그런 착각이 들잖아요.
그 말에, 가엘의 얼굴에서 미소가 사라졌다.

“아닌 것 같습니까?” 


#흑막동생vs흑막남편 #집착남 #직진남 #도망여주 #여주처돌이vs철벽여주 #계약결혼 #선결혼후연애 #로맨스판타지 #할리퀸"
1476,55418281,완벽하게 당신을 벗기는 방법,준예,22.4만명,"6,295",기다무소설로맨스,15세이용가,완결 | 선공개,90,"상사가 공금을 횡령하고 잠적하는 바람에 전출될 위기에 처한 서린.
인생에서 가장 비참한 순간, 눈 앞에 나타난 것은...

""계속 나에게 도망칠 수 있을 줄 알았어?""

10년 전 뜨겁게 사랑했던 남자, 강해준이었다.

예상치 못한 재회에 서린은 도망치려 하지만
해준은 끝없이 그녀를 몰아 세우고, 붙잡아 묻는다. 
10년 전, 왜 자신을 말도 없이 떠났냐고.

""어제는 너무 많이 취했던 것 같아."" 

그는 비스듬히 고개를 돌려 그녀를 바라보았다. 
맨몸을 가린 이불을 세게 손에 쥐는 서린은 어지간히 당황한 모양이었다. 

""한서린이라고 할까, 한 팀장이라고 할까."" 

서린의 흔들리는 시선이 그를 향했다. 

""아니면."" 

그가 붉은 입술을 달싹였다. 

""누나?"" 

심장이 덜컹 하는 소리를 냈다. 
'누나'라는 말에 바짝 얼어붙은 그녀에게 묵직한 저음이 파고 들었다. 

""반응 괜찮네. 우리 또 할까, 누나?"" 

한 걸음 물러나면 두 발짝 다가와서 꼼짝 없이 위에 올라타는 남자, 강해준.
과연 서린은 10년간 삼켜온 비밀을 끝까지 숨길 수 있을 것인가.

준예 작가의 오피스 로맨스, <완벽하게 당신을 벗기는 방법>"
